,variable_name,variable,ground_truth,ground_truth_distribution_type,mean,std,temperature,variables_file,sysprompt_type,elicitation_protocol,model,convo_file_path,quartile_of_gt,ground_truth_percentile,approach,dataset,trial,a,b,difficulty,abs_error,ground_truth_log_prob,error_ratio,std_ratio
6506,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111815.9820595856,2740.1287683355727,,,,,,,2,,statistical_baseline_n20,,4,,,base,1763.3504806382261,6.500079689772404,,
6507,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108475.37001139391,3029.215157780035,,,,,,,3,,statistical_baseline_n20,,5,,,base,1577.2615675534616,6.202367268095474,,
6508,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110288.46919233917,2361.3487821075787,,,,,,,2,,statistical_baseline_n20,,6,,,base,235.83761339179182,10.128170984709378,,
6509,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,113780.65218960428,2468.026730335995,,,,,,,1,,statistical_baseline_n20,,7,,,base,3728.0206106569094,-2.0745419485785224,,
6510,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,107393.71862606371,2288.648702572373,,,,,,,4,,statistical_baseline_n20,,8,,,base,2658.912952883664,3.524362565039967,,
6511,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111238.25691276831,2355.3019319458326,,,,,,,2,,statistical_baseline_n20,,9,,,base,1185.6253338209353,8.89608314158194,,
6512,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110333.78190874703,2874.132503949488,,,,,,,2,,statistical_baseline_n20,,10,,,base,281.15032979965326,8.09809858606157,,
6513,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109496.44433082784,3424.4498736333358,,,,,,,3,,statistical_baseline_n20,,11,,,base,556.1872481195314,6.199561570009019,,
6514,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110743.9634690209,2704.0925442883836,,,,,,,2,,statistical_baseline_n20,,12,,,base,691.3318900735321,8.44025417002319,,
6515,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108458.42902582207,1957.4029200738667,,,,,,,4,,statistical_baseline_n20,,13,,,base,1594.202553125302,8.690157973887782,,
6516,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109958.35257865858,2461.1947882343993,,,,,,,3,,statistical_baseline_n20,,14,,,base,94.2790002887923,9.743901188153298,,
6517,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109094.50444481599,3772.665206831685,,,,,,,3,,statistical_baseline_n20,,15,,,base,958.1271341313841,5.001046067421198,,
6518,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112595.93172857445,3038.765677612959,,,,,,,1,,statistical_baseline_n20,,16,,,base,2543.3001496270736,3.949743854812484,,
6519,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110168.17838383059,2724.2360000693147,,,,,,,2,,statistical_baseline_n20,,17,,,base,115.54680488321173,8.692160721061024,,
6520,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109976.552535467,2990.597188711224,,,,,,,3,,statistical_baseline_n20,,18,,,base,76.07904348037846,7.733464993720229,,
6521,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,114752.89640104675,2907.7171868014434,,,,,,,1,,statistical_baseline_n20,,19,,,base,4700.264822099372,-5.482967713828583,,
6522,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109036.00447347968,2421.934719127186,,,,,,,3,,statistical_baseline_n20,,20,,,base,1016.6271054676909,9.00675474880813,,
6523,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,111112.79984429062,2800.310807990268,,,,,,,2,,statistical_baseline_n20,,21,,,base,1060.1682653432508,7.675569011277471,,
6524,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112047.18801941212,2634.3410953640073,,,,,,,1,,statistical_baseline_n20,,22,,,base,1994.5564404647448,6.084460016638861,,
6525,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108775.57474041294,2131.1309758245893,,,,,,,3,,statistical_baseline_n20,,23,,,base,1277.0568385344377,9.383873478493967,,
6526,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,106870.50943384493,2726.2608100133657,,,,,,,4,,statistical_baseline_n20,,24,,,base,3182.1221451024467,1.6496548306674743,,
6527,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110656.11307657398,2338.640396995504,,,,,,,2,,statistical_baseline_n30,,0,,,base,603.4814976266061,9.935378153611108,,
6528,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,113045.95652913926,2500.2160659966885,,,,,,,1,,statistical_baseline_n30,,1,,,base,2993.324950191891,2.1777558790694793,,
6529,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109817.24301672904,2120.9695487785452,,,,,,,3,,statistical_baseline_n30,,2,,,base,235.38856221832975,11.22625630850793,,
6530,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,108656.44549698285,2353.566800429933,,,,,,,3,,statistical_baseline_n30,,3,,,base,1396.1860819645226,8.394340473344245,,
6531,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110390.23479032719,2326.169534997779,,,,,,,2,,statistical_baseline_n30,,4,,,base,337.60321137981373,10.226054869277094,,
6532,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,110213.21693042715,2521.4761918055287,,,,,,,2,,statistical_baseline_n30,,5,,,base,160.58535147977818,9.48029172634584,,
6533,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,109792.4619325618,1929.0464226124707,,,,,,,3,,statistical_baseline_n30,,6,,,base,260.1696463855769,12.17669907014704,,
6534,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,112291.44473599158,2587.339918909888,,,,,,,1,,statistical_baseline_n30,,7,,,base,2238.8131570442056,5.363315183844254,,
6535,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA, the company is not public",double_15,110052.63157894737,normal,107149.16818829156,2177.561360849811,,,,,,,4,,statistical_baseline_n30,,8,,,base,2903.4633906558156,1.8254289072435574,,
