approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,122348.29418567744,122348.29418567744,122348.29418567744
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,112830.98749233688,112830.98749233688,112830.98749233688
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,122034.71368514921,122034.71368514921,122034.71368514921
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,116097.46342226696,116097.46342226696,116097.46342226696
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,112341.86417002969,112341.86417002969,112341.86417002969
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,120057.90834583328,120057.90834583328,120057.90834583328
statistical_baseline_n20,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,122094.49420996328,122094.49420996328,122094.49420996328
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118092.0888437656,118092.0888437656,118092.0888437656
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,119939.35338544313,119939.35338544313,119939.35338544313
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118221.90777395111,118221.90777395111,118221.90777395111
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,116298.28981930084,116298.28981930084,116298.28981930084
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118195.1161277136,118195.1161277136,118195.1161277136
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,121137.45985467848,121137.45985467848,121137.45985467848
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,120398.74840495725,120398.74840495725,120398.74840495725
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115555.38728307579,115555.38728307579,115555.38728307579
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,120264.05827213111,120264.05827213111,120264.05827213111
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,117789.64107366098,117789.64107366098,117789.64107366098
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,110861.29131820155,110861.29131820155,110861.29131820155
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,118043.8831556818,118043.8831556818,118043.8831556818
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,117440.70134209983,117440.70134209983,117440.70134209983
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,115943.715032338,115943.715032338,115943.715032338
statistical_baseline_n30,triple_0,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",gaussian,118251.32857142857,117774.70338317456,117774.70338317456,117774.70338317456
