approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5909090909090909,0.5937121030319383,0.6
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6818181818181818,0.6874159063359757,0.7
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5454545454545454,0.5468565015354439,0.55
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5,0.5,0.5
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6363636363636364,0.6405657333537526,0.65
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5,0.5,0.5
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.7272727272727273,0.7342602730085873,0.75
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5909090909090909,0.5937121030319383,0.6
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6363636363636364,0.6405657333537526,0.65
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6818181818181818,0.6874159063359757,0.7
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6363636363636364,0.6405657333537526,0.65
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6363636363636364,0.6405657333537526,0.65
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5454545454545454,0.5468565015354439,0.55
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5,0.5,0.5
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6818181818181818,0.6874159063359757,0.7
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5454545454545454,0.5468565015354439,0.55
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.5909090909090909,0.5937121030319383,0.6
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6363636363636364,0.6405657333537526,0.65
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.45454545454545453,0.45314349846455626,0.45
statistical_baseline_n20,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.6363636363636364,0.6405657333537526,0.65
statistical_baseline_n30,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.59375,0.5957267190383891,0.6
statistical_baseline_n30,hard_12,"The probability that a venture-backed company is based in the US given that it is a technology company, employs no more than 8 people, and has raised over 3 million USD.",beta,0.664759179780639,0.65625,0.6595425892930118,0.6666666666666666
